Skola,Skol_enhetskod,Skolkommun,Typ_av_huvudman,merit_snitt,Andel_svenskar_procent,Foraldrar_utbildning_procent,Elever_per_larare,Andel_med_lararlegitimation_och_,Ar,Huvudman
Sanda högstadium,98088982,Jönköping,Kommunal,239.3,89.3,81.09999999999999,12.6,72.59999999999999,2025,Jönköping
Prästängsskolan B,98124174,Eksjö,Kommunal,201,86.09999999999999,51.4,12.6,74.2,2016,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,241.4,80.7,64.59999999999999,14.4,52.9,2017,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,232.7,75.90000000000001,64.5,11.4,54.4,2018,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,228.2,86.2,64,12.8,47.1,2019,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,208.6,74.7,54.3,12.2,63.8,2020,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,210.3,76.7,57.6,12.7,60.9,2021,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,241.9,78.59999999999999,57.3,11.7,56.5,2022,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,222.9,67.5,66.7,11.5,64.7,2023,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,217.5,66.7,62.4,11.6,59.9,2024,Eksjö
Prästängsskolan B,98124174,Eksjö,Kommunal,223.9,74.7,65.09999999999999,10.9,62.1,2025,Eksjö
Svartedalsskolan B,98179004,Göteborg,Kommunal,182.2,20.3,23.7,6.7,54.7,2018,Göteborg
Svartedalsskolan B,98179004,Göteborg,Kommunal,171.8,16.7,27,9.4,74.3,2020,Göteborg
Svartedalsskolan 4-9,98179004,Göteborg,Kommunal,171.5,27.9,22.7,9.300000000000001,60.6,2021,Göteborg
Björndammens skola 4-9,98209377,Partille,Kommunal,211.5,69,40.5,13.6,72.3,2016,Partille
Björndammens skola 4-9,98209377,Partille,Kommunal,215.5,73.3,40,12,48.7,2017,Partille
Björndammens skola 5-9,98209377,Partille,Kommunal,218,55.9,35.3,10.4,70.09999999999999,2018,Partille
Björndammens skola 7-9,98209377,Partille,Kommunal,212.2,66,40.8,11.2,73.3,2019,Partille
Ramdalsskolan,98215830,Oxelösund,Kommunal,193.2,87.90000000000001,43.9,10.9,65.2,2023,Oxelösund
Ramdalsskolan,98215830,Oxelösund,Kommunal,212.9,84.5,60.3,9.699999999999999,73,2024,Oxelösund
Ramdalsskolan,98215830,Oxelösund,Kommunal,185,85.3,35.3,11.2,74,2025,Oxelösund
"Ekebyholmsskolan, gr",98239828,Norrtälje,Enskild,240.2,68,58.3,14.7,47.5,2022,Ekebyholmsskolan Aktiebolag
"Ekebyholmsskolan, gr",98239828,Norrtälje,Enskild,246.3,82.59999999999999,47.8,13.9,52.2,2023,Ekebyholmsskolan Aktiebolag
Vittra Gerdsken,98272016,Alingsås,Enskild,229.1,97.2,47.2,13.7,61,2016,Vittraskolorna AB
